order	maxcpp	nlines	contrast	RV	sig
-----	------	------	--------	--	---
 0	  115	 198	20.0	   4.8944	 5.4264
 1	  141	 196	18.0	   5.2014	 4.4501
 2	  254	 217	26.2	   5.2898	 5.4698
 3	  292	 204	26.3	   5.3251	 5.1399
 4	  334	 210	26.0	   5.2365	 4.7816
 5	  394	 212	27.0	   5.0609	 4.8841
 6	  437	 197	29.4	   5.2361	 5.2106
 7	  470	 181	28.6	   4.9058	 5.3838
 8	  492	 176	25.2	   5.4448	 5.3995
 9	  525	 145	21.7	   5.3246	 4.7562
10	  649	 188	24.5	   5.0342	 5.3423
11	  760	 184	26.4	   5.0716	 4.9294
12	  831	 162	26.6	   5.1112	 6.0078
13	  853	 134	27.6	   5.0245	 5.4904
14	  923	 128	22.9	   5.2532	 5.0812
15	  932	 130	22.5	   5.0946	 5.4418
16	 1059	 124	20.4	   5.0707	 4.7167
17	 1028	 138	20.2	   5.3173	 5.1438
18	 1153	 106	27.4	   4.9883	 5.4011
19	 1302	 127	25.8	   5.1442	 5.2278
20	 1318	 126	24.8	   4.6661	 5.4383
21	 1523	 123	25.5	   5.0321	 6.6508
22	 1500	 120	28.1	   5.3493	 5.6610
23	 1538	 120	26.1	   5.1914	 6.1314
24	 1606	 101	30.3	   5.2049	 6.1130
25	 1701	  90	24.8	   4.8883	 5.9144
26	 1811	  83	26.1	   4.8651	 6.2025
27	 1942	  85	19.8	   5.0047	 5.7266
28	 1976	  60	18.0	   5.3085	 5.6240
29	 2068	  56	15.5	   5.0072	 5.7688
30	    0	   0	 0.0	   0.0000	 0.0000
31	 2431	  37	23.3	   4.9157	 5.4619
32	 2401	  84	22.0	   5.1122	 5.2155
33	 2650	  51	21.7	   4.9807	 5.6146
34	 2469	  42	22.6	   4.9473	 6.3977
35	 2095	  13	27.1	   4.9138	 5.8162
36	 2602	  26	12.8	   4.7672	 6.0123
37	 2593	  53	14.2	   4.9519	 5.7312
38	    0	   0	 0.0	   0.0000	 0.0000
