order	maxcpp	nlines	contrast	RV	sig
-----	------	------	--------	--	---
 0	  163	 200	17.7	  15.4561	 6.3871
 1	  198	 199	15.3	  15.9837	 4.9892
 2	  349	 218	21.5	  16.0854	 6.2175
 3	  411	 206	21.3	  16.1580	 6.0429
 4	  442	 210	19.3	  16.2950	 5.5935
 5	  544	 214	21.4	  15.8609	 5.7868
 6	  613	 197	24.0	  16.0514	 5.6128
 7	  671	 181	23.6	  15.5695	 5.9532
 8	  690	 178	20.9	  16.1647	 6.1665
 9	  687	 147	17.7	  16.1593	 5.6440
10	  874	 189	20.7	  15.8970	 6.0286
11	 1001	 186	20.7	  15.8843	 5.6573
12	 1066	 163	21.9	  15.7454	 6.9238
13	 1087	 136	22.4	  15.8740	 6.2630
14	 1179	 130	17.4	  16.0989	 5.9260
15	 1192	 131	17.6	  15.9199	 6.0564
16	 1312	 126	15.8	  16.0082	 5.5458
17	 1261	 138	15.5	  16.2171	 5.8560
18	 1477	 106	22.2	  15.9291	 6.0647
19	 1642	 128	20.2	  15.9845	 5.9415
20	 1652	 128	19.5	  15.3467	 6.0444
21	 1924	 124	21.6	  15.7549	 7.5725
22	 1901	 121	23.3	  16.1833	 6.2427
23	 1924	 120	22.0	  15.9967	 6.5993
24	 1994	 102	24.8	  16.0724	 6.4387
25	 2101	  90	19.8	  15.6740	 6.5937
26	 2215	  84	20.5	  15.8037	 6.6982
27	 2374	  85	16.0	  15.7954	 6.3796
28	 2394	  60	13.6	  16.3395	 6.2955
29	 2499	  56	11.8	  15.8608	 6.9115
30	    0	   0	 0.0	   0.0000	 0.0000
31	 2911	  37	17.4	  15.8293	 6.1560
32	 2876	  85	16.8	  15.9896	 5.7377
33	 3198	  51	16.4	  16.0357	 6.2202
34	 2960	  42	17.8	  15.9210	 6.7055
35	 2542	  13	23.1	  15.7953	 6.2805
36	 3106	  26	 9.9	  15.9213	 7.1643
37	 3100	  53	10.8	  15.7456	 6.2429
38	    0	   0	 0.0	   0.0000	 0.0000
