order	maxcpp	nlines	contrast	RV	sig
-----	------	------	--------	--	---
 0	  245	 200	19.3	  15.4451	 6.3397
 1	  300	 199	16.5	  15.9844	 5.3069
 2	  537	 218	21.9	  15.9784	 6.2075
 3	  630	 206	22.3	  16.2091	 6.0029
 4	  672	 210	20.0	  16.2595	 5.4712
 5	  825	 214	21.6	  15.9160	 5.6722
 6	  927	 197	23.8	  16.0619	 5.6292
 7	 1008	 181	23.8	  15.5659	 5.8518
 8	 1035	 178	20.9	  16.2005	 6.1062
 9	 1028	 147	17.5	  16.2634	 5.6073
10	 1302	 189	20.4	  15.8770	 6.1543
11	 1486	 186	20.8	  15.9412	 5.5966
12	 1584	 163	22.2	  15.7998	 7.0172
13	 1610	 136	22.3	  15.9060	 6.1990
14	 1734	 130	17.8	  16.1083	 5.8603
15	 1750	 131	17.8	  15.8933	 6.0381
16	 1911	 126	15.8	  16.0022	 5.5813
17	 1831	 138	15.8	  16.2538	 5.7639
18	 2134	 106	22.4	  15.9398	 6.0636
19	 2368	 128	20.3	  16.0900	 5.9400
20	 2381	 128	19.6	  15.3806	 6.0486
21	 2785	 124	21.7	  15.7903	 7.5734
22	 2740	 121	23.5	  16.1847	 6.1764
23	 2760	 120	21.8	  16.1026	 6.5434
24	 2851	 102	24.8	  16.0562	 6.4306
25	 2993	  90	19.9	  15.6806	 6.5383
26	 3151	  84	20.8	  15.8483	 6.6605
27	 3389	  85	16.1	  15.8574	 6.5105
28	 3405	  60	13.7	  16.3311	 6.4894
29	 3560	  56	12.0	  15.8225	 6.7343
30	    0	   0	 0.0	   0.0000	 0.0000
31	 4125	  37	17.6	  15.7579	 6.1210
32	 4062	  85	16.7	  15.9526	 5.8988
33	 4496	  51	16.9	  15.8435	 6.1599
34	 4140	  42	17.7	  15.9038	 6.8505
35	 3550	  13	23.4	  15.9642	 6.3324
36	 4314	  26	 9.8	  16.0446	 6.7465
37	 4304	  53	10.5	  16.0559	 6.5357
38	    0	   0	 0.0	   0.0000	 0.0000
