order	maxcpp	nlines	contrast	RV	sig
-----	------	------	--------	--	---
 0	  128	 200	17.6	  15.2745	 6.6357
 1	  156	 199	14.7	  15.8524	 5.0889
 2	  271	 218	21.1	  15.9536	 6.1250
 3	  316	 206	21.6	  16.0047	 6.0905
 4	  340	 210	19.7	  16.0174	 5.5817
 5	  420	 214	21.4	  15.6585	 5.5825
 6	  474	 197	23.3	  15.9124	 5.7085
 7	  518	 181	23.5	  15.3338	 5.8446
 8	  534	 178	20.7	  15.9441	 6.1669
 9	  533	 147	17.2	  16.3839	 5.5303
10	  677	 189	20.5	  15.7461	 6.1191
11	  782	 186	20.7	  15.8332	 5.5410
12	  836	 163	22.1	  15.7461	 6.9148
13	  854	 136	22.2	  15.7433	 6.2263
14	  923	 130	17.5	  16.0303	 5.9336
15	  946	 131	17.5	  15.7832	 6.1164
16	 1046	 126	15.7	  15.8649	 5.3623
17	 1008	 138	15.6	  16.0656	 5.8134
18	 1174	 106	22.5	  15.7717	 5.9026
19	 1306	 128	20.2	  15.9552	 5.9479
20	 1326	 128	19.1	  15.2993	 6.0682
21	 1547	 124	21.6	  15.6646	 7.7239
22	 1536	 121	23.4	  16.0222	 6.1102
23	 1557	 120	21.6	  15.9415	 6.6823
24	 1620	 102	24.5	  15.8577	 6.4257
25	 1702	  90	19.7	  15.4551	 6.5626
26	 1809	  84	20.4	  15.6254	 6.7261
27	 1940	  85	16.1	  15.6771	 6.5118
28	 1972	  60	13.3	  16.2315	 6.3958
29	 2056	  56	11.7	  15.7508	 6.8287
30	    0	   0	 0.0	   0.0000	 0.0000
31	 2407	  37	17.0	  15.7545	 6.1124
32	 2381	  85	16.5	  15.9443	 5.8388
33	 2659	  51	16.7	  15.7624	 6.1766
34	 2449	  42	17.8	  15.4785	 6.8421
35	 2126	  13	22.5	  15.3831	 6.4089
36	 2573	  26	10.0	  15.9898	 7.0493
37	 2570	  53	10.2	  15.8963	 6.4974
38	    0	   0	 0.0	   0.0000	 0.0000
