order	maxcpp	nlines	contrast	RV	sig
-----	------	------	--------	--	---
 0	  132	 200	17.6	  15.5382	 6.4360
 1	  159	 199	15.0	  15.8953	 5.0038
 2	  273	 218	20.4	  15.9193	 6.1985
 3	  320	 206	21.2	  16.0636	 6.0066
 4	  344	 210	19.0	  16.2183	 5.6674
 5	  423	 214	21.2	  15.9560	 5.7056
 6	  477	 197	23.6	  16.0220	 5.5902
 7	  519	 181	23.8	  15.5804	 5.8791
 8	  538	 178	20.7	  16.0666	 6.0378
 9	  534	 147	17.1	  16.2007	 5.6344
10	  684	 189	20.3	  15.9369	 6.2100
11	  780	 186	20.7	  15.9200	 5.6416
12	  839	 163	22.1	  15.7933	 6.9784
13	  853	 136	22.2	  15.7956	 6.2406
14	  921	 130	17.3	  16.1480	 5.9421
15	  935	 131	17.7	  15.9269	 5.9986
16	 1034	 126	15.5	  15.8594	 5.5044
17	  996	 138	15.6	  16.1210	 5.6896
18	 1167	 106	21.8	  15.8759	 6.0144
19	 1290	 128	20.1	  16.0301	 5.8945
20	 1307	 128	18.8	  15.3965	 6.1183
21	 1520	 124	21.6	  15.7417	 7.5161
22	 1509	 121	23.0	  16.0724	 6.2724
23	 1518	 120	21.8	  16.0390	 6.6118
24	 1571	 102	24.5	  16.0340	 6.4783
25	 1657	  90	19.8	  15.6195	 6.6212
26	 1750	  84	20.4	  15.7319	 6.6755
27	 1886	  85	16.0	  15.7612	 6.4505
28	 1890	  60	13.4	  16.3062	 6.4278
29	 1978	  56	11.5	  15.7993	 6.9703
30	    0	   0	 0.0	   0.0000	 0.0000
31	 2294	  37	17.3	  15.7960	 5.9377
32	 2276	  85	16.6	  16.0117	 5.9619
33	 2534	  51	16.3	  15.9507	 6.1352
34	 2338	  42	17.7	  15.9086	 6.7409
35	 2005	  13	22.7	  15.6470	 6.1286
36	 2472	  26	 9.6	  15.9587	 6.9608
37	 2471	  53	10.6	  16.1666	 6.1895
38	    0	   0	 0.0	   0.0000	 0.0000
