order	maxcpp	nlines	contrast	RV	sig
-----	------	------	--------	--	---
 0	   78	 200	15.8	  15.2062	 5.5867
 1	   91	 199	13.6	  15.7715	 5.0801
 2	  148	 218	18.1	  15.9169	 6.4075
 3	  169	 206	19.3	  16.3602	 5.8294
 4	  181	 210	18.7	  16.3727	 5.4894
 5	  217	 214	19.6	  15.8787	 6.0660
 6	  243	 197	22.1	  16.3640	 5.9718
 7	  265	 181	22.6	  15.6439	 5.9187
 8	  269	 178	20.5	  16.3722	 6.1067
 9	  269	 147	16.1	  16.2081	 5.3794
10	  338	 189	20.2	  16.1386	 6.0269
11	  386	 186	20.4	  15.9825	 5.6708
12	  412	 163	21.7	  15.9675	 7.1363
13	  418	 136	22.0	  16.1496	 6.1451
14	  451	 130	17.5	  16.1535	 5.8960
15	  459	 131	17.5	  16.1610	 6.2022
16	  514	 126	14.9	  16.1404	 5.8560
17	  492	 138	15.4	  16.2339	 5.7364
18	  575	 106	21.6	  16.1054	 6.1619
19	  631	 128	19.7	  16.1934	 5.9623
20	  639	 128	18.7	  15.4148	 6.0957
21	  732	 124	21.3	  15.8950	 7.8070
22	  726	 121	22.7	  16.2643	 6.0968
23	  733	 120	21.3	  16.2170	 6.6377
24	  762	 102	24.2	  16.1319	 6.4800
25	  790	  90	20.0	  15.7322	 6.4298
26	  839	  84	20.3	  15.8366	 6.6899
27	  892	  85	15.5	  15.8630	 6.3756
28	  906	  60	13.6	  16.5480	 6.4328
29	  937	  56	11.9	  15.8103	 6.5438
30	    0	   0	 0.0	   0.0000	 0.0000
31	 1087	  37	17.2	  15.6044	 6.1799
32	 1063	  85	16.5	  16.0387	 5.7724
33	 1181	  51	16.3	  15.9098	 6.4984
34	 1085	  42	17.3	  15.7667	 6.9895
35	  949	  13	21.7	  16.2327	 6.2858
36	 1138	  26	 9.5	  16.0151	 6.6906
37	 1122	  53	10.0	  15.7660	 6.2656
38	    0	   0	 0.0	   0.0000	 0.0000
